Date;1st Doses of Vaccine 1;2nd Doses of Vaccine 1;1st Doses of Vaccine 2;2nd Doses of Vaccine 2;1st Doses of Vaccine 3;2nd Doses of Vaccine 3;1st Doses of Vaccine 4;2nd Doses of Vaccine 4;
24-Feb-2021;2187155.750000003;1371667.6666666688;91531.83333333334;16631.91666666666;165857.74999999994;0.0;0.0;0.0;
24-Feb-2021;2200665.250000003;1372981.000000002;92493.50000000001;16733.749999999993;170405.24999999994;0.0;0.0;0.0;
24-Feb-2021;2214174.750000003;1374294.3333333354;93455.16666666669;16835.583333333325;174952.74999999994;0.0;0.0;0.0;
24-Feb-2021;2227684.250000003;1375607.6666666686;94416.83333333336;16937.416666666657;179500.24999999994;0.0;0.0;0.0;
24-Feb-2021;2241193.750000003;1376921.0000000019;95378.50000000003;17039.24999999999;184047.74999999994;0.0;0.0;0.0;
24-Feb-2021;2254703.250000003;1378234.3333333351;96340.1666666667;17141.08333333332;188595.24999999994;0.0;0.0;0.0;
25-Feb-2021;2268063.0833333363;1379866.8333333351;97269.58333333337;17255.666666666653;193507.1666666666;0.0;0.0;0.0;
25-Feb-2021;2281273.250000003;1381818.5000000019;98166.75000000004;17382.999999999985;198783.49999999994;0.0;0.0;0.0;
25-Feb-2021;2294483.4166666693;1383770.1666666686;99063.91666666672;17510.333333333318;204059.83333333328;0.0;0.0;0.0;
25-Feb-2021;2307693.583333336;1385721.8333333354;99961.08333333339;17637.66666666665;209336.16666666663;0.0;0.0;0.0;
25-Feb-2021;2320903.7500000023;1387673.500000002;100858.25000000006;17764.99999999998;214612.49999999997;0.0;0.0;0.0;
25-Feb-2021;2334113.916666669;1389625.1666666688;101755.41666666673;17892.333333333314;219888.8333333333;0.0;0.0;0.0;
26-Feb-2021;2347106.0000000023;1391821.4166666688;102606.00000000006;18022.74999999998;225879.91666666666;0.0;0.0;0.0;
26-Feb-2021;2359880.0000000023;1394262.250000002;103410.00000000006;18156.24999999998;232585.75;0.0;0.0;0.0;
26-Feb-2021;2372654.0000000023;1396703.0833333354;104214.00000000006;18289.74999999998;239291.58333333334;0.0;0.0;0.0;
26-Feb-2021;2385428.0000000023;1399143.9166666686;105018.00000000006;18423.24999999998;245997.4166666667;0.0;0.0;0.0;
26-Feb-2021;2398202.0000000023;1401584.7500000019;105822.00000000006;18556.74999999998;252703.25000000003;0.0;0.0;0.0;
26-Feb-2021;2410976.0000000023;1404025.5833333351;106626.00000000006;18690.24999999998;259409.08333333337;0.0;0.0;0.0;
27-Feb-2021;2422644.833333336;1406291.3333333351;107575.25000000006;18794.99999999998;266491.50000000006;0.0;0.0;0.0;
27-Feb-2021;2433208.5000000023;1408382.0000000019;108669.75000000006;18870.99999999998;273950.50000000006;0.0;0.0;0.0;
27-Feb-2021;2443772.166666669;1410472.6666666686;109764.25000000006;18946.99999999998;281409.50000000006;0.0;0.0;0.0;
27-Feb-2021;2454335.8333333354;1412563.3333333354;110858.75000000006;19022.99999999998;288868.50000000006;0.0;0.0;0.0;
27-Feb-2021;2464899.500000002;1414654.000000002;111953.25000000006;19098.99999999998;296327.50000000006;0.0;0.0;0.0;
27-Feb-2021;2475463.1666666684;1416744.6666666688;113047.75000000006;19174.99999999998;303786.50000000006;0.0;0.0;0.0;
28-Feb-2021;2484158.583333335;1418504.750000002;113799.16666666673;19228.91666666665;309730.0833333334;0.0;0.0;0.0;
28-Feb-2021;2490985.7500000014;1419934.250000002;114207.50000000006;19260.74999999998;314158.25000000006;0.0;0.0;0.0;
28-Feb-2021;2497812.916666668;1421363.750000002;114615.83333333339;19292.583333333314;318586.41666666674;0.0;0.0;0.0;
28-Feb-2021;2504640.0833333344;1422793.250000002;115024.16666666672;19324.416666666646;323014.58333333343;0.0;0.0;0.0;
28-Feb-2021;2511467.250000001;1424222.750000002;115432.50000000004;19356.249999999978;327442.7500000001;0.0;0.0;0.0;
28-Feb-2021;2518294.4166666674;1425652.250000002;115840.83333333337;19388.08333333331;331870.9166666668;0.0;0.0;0.0;
01-Mar-2021;2527109.4166666674;1428384.5833333354;116578.33333333337;19449.166666666642;337421.9166666668;0.0;0.0;0.0;
01-Mar-2021;2537912.250000001;1432419.750000002;117645.00000000004;19539.499999999975;344095.7500000001;0.0;0.0;0.0;
01-Mar-2021;2548715.0833333344;1436454.9166666688;118711.66666666672;19629.833333333307;350769.58333333343;0.0;0.0;0.0;
01-Mar-2021;2559517.916666668;1440490.0833333356;119778.33333333339;19720.16666666664;357443.41666666674;0.0;0.0;0.0;
01-Mar-2021;2570320.7500000014;1444525.2500000023;120845.00000000006;19810.49999999997;364117.25000000006;0.0;0.0;0.0;
01-Mar-2021;2581123.583333335;1448560.416666669;121911.66666666673;19900.833333333303;370791.0833333334;0.0;0.0;0.0;
02-Mar-2021;2592186.4166666684;1453180.916666669;122973.5833333334;20038.833333333303;378765.00000000006;0.0;0.0;0.0;
02-Mar-2021;2603509.250000002;1458386.7500000023;124030.75000000007;20224.49999999997;388039.00000000006;0.0;0.0;0.0;
02-Mar-2021;2614832.0833333354;1463592.5833333356;125087.91666666674;20410.16666666664;397313.00000000006;0.0;0.0;0.0;
02-Mar-2021;2626154.916666669;1468798.4166666688;126145.08333333342;20595.833333333307;406587.00000000006;0.0;0.0;0.0;
02-Mar-2021;2637477.7500000023;1474004.250000002;127202.25000000009;20781.499999999975;415861.00000000006;0.0;0.0;0.0;
02-Mar-2021;2648800.583333336;1479210.0833333354;128259.41666666676;20967.166666666642;425135.00000000006;0.0;0.0;0.0;
03-Mar-2021;2660988.0000000023;1485323.8333333354;129501.75000000009;21177.33333333331;434528.5833333334;0.0;0.0;0.0;
03-Mar-2021;2674040.0000000023;1492345.500000002;130929.25000000009;21411.999999999978;444041.75000000006;0.0;0.0;0.0;
03-Mar-2021;2687092.0000000023;1499367.1666666688;132356.7500000001;21646.666666666646;453554.91666666674;0.0;0.0;0.0;
03-Mar-2021;2700144.0000000023;1506388.8333333356;133784.2500000001;21881.333333333314;463068.08333333343;0.0;0.0;0.0;
03-Mar-2021;2713196.0000000023;1513410.5000000023;135211.7500000001;22115.99999999998;472581.2500000001;0.0;0.0;0.0;
03-Mar-2021;2726248.0000000023;1520432.166666669;136639.2500000001;22350.66666666665;482094.4166666668;0.0;0.0;0.0;
04-Mar-2021;2739472.166666669;1528057.0833333358;138139.7500000001;22604.16666666665;491771.9166666668;0.0;0.0;0.0;
04-Mar-2021;2752868.5000000023;1536285.2500000026;139713.2500000001;22876.49999999998;501613.7500000001;0.0;0.0;0.0;
04-Mar-2021;2766264.833333336;1544513.4166666693;141286.7500000001;23148.833333333314;511455.58333333343;0.0;0.0;0.0;
04-Mar-2021;2779661.1666666693;1552741.583333336;142860.2500000001;23421.166666666646;521297.41666666674;0.0;0.0;0.0;
04-Mar-2021;2793057.500000003;1560969.7500000028;144433.7500000001;23693.499999999978;531139.2500000001;0.0;0.0;0.0;
04-Mar-2021;2806453.8333333363;1569197.9166666695;146007.2500000001;23965.83333333331;540981.0833333335;0.0;0.0;0.0;
05-Mar-2021;2819652.41666667;1577550.2500000028;147574.16666666674;24370.249999999978;551233.2500000001;0.0;0.0;0.0;
05-Mar-2021;2832653.2500000033;1586026.7500000028;149134.5000000001;24906.749999999978;561895.7500000001;0.0;0.0;0.0;
05-Mar-2021;2845654.0833333367;1594503.2500000028;150694.83333333343;25443.249999999978;572558.2500000001;0.0;0.0;0.0;
05-Mar-2021;2858654.9166666702;1602979.7500000028;152255.16666666677;25979.749999999978;583220.7500000001;0.0;0.0;0.0;
05-Mar-2021;2871655.7500000037;1611456.2500000028;153815.50000000012;26516.249999999978;593883.2500000001;0.0;0.0;0.0;
05-Mar-2021;2884656.583333337;1619932.7500000028;155375.83333333346;27052.749999999978;604545.7500000001;0.0;0.0;0.0;
06-Mar-2021;2896451.1666666707;1627320.833333336;157086.1666666668;27494.499999999978;615106.8333333335;0.0;0.0;0.0;
06-Mar-2021;2907039.500000004;1633620.5000000028;158946.50000000015;27841.499999999978;625566.5000000001;0.0;0.0;0.0;
06-Mar-2021;2917627.8333333377;1639920.1666666695;160806.8333333335;28188.499999999978;636026.1666666667;0.0;0.0;0.0;
06-Mar-2021;2928216.166666671;1646219.8333333363;162667.16666666683;28535.499999999978;646485.8333333334;0.0;0.0;0.0;
06-Mar-2021;2938804.5000000047;1652519.500000003;164527.50000000017;28882.499999999978;656945.5;0.0;0.0;0.0;
06-Mar-2021;2949392.833333338;1658819.1666666698;166387.83333333352;29229.499999999978;667405.1666666666;0.0;0.0;0.0;
07-Mar-2021;2957882.6666666716;1663537.4166666698;167906.16666666686;29452.166666666646;675608.8333333333;0.0;0.0;0.0;
07-Mar-2021;2964274.000000005;1666674.250000003;169082.5000000002;29550.499999999978;681556.4999999999;0.0;0.0;0.0;
07-Mar-2021;2970665.3333333386;1669811.0833333363;170258.83333333355;29648.83333333331;687504.1666666665;0.0;0.0;0.0;
07-Mar-2021;2977056.666666672;1672947.9166666695;171435.1666666669;29747.166666666642;693451.8333333331;0.0;0.0;0.0;
07-Mar-2021;2983448.0000000056;1676084.7500000028;172611.50000000023;29845.499999999975;699399.4999999998;0.0;0.0;0.0;
07-Mar-2021;2989839.333333339;1679221.583333336;173787.83333333358;29943.833333333307;705347.1666666664;0.0;0.0;0.0;
08-Mar-2021;2998414.0000000056;1684694.1666666693;175172.83333333358;30210.749999999975;713064.333333333;0.0;0.0;0.0;
08-Mar-2021;3009172.0000000056;1692502.5000000026;176766.50000000023;30646.249999999975;722550.9999999997;0.0;0.0;0.0;
08-Mar-2021;3019930.0000000056;1700310.8333333358;178360.1666666669;31081.749999999975;732037.6666666663;0.0;0.0;0.0;
08-Mar-2021;3030688.0000000056;1708119.166666669;179953.83333333355;31517.249999999975;741524.3333333329;0.0;0.0;0.0;
08-Mar-2021;3041446.0000000056;1715927.5000000023;181547.5000000002;31952.749999999975;751010.9999999995;0.0;0.0;0.0;
08-Mar-2021;3052204.0000000056;1723735.8333333356;183141.16666666686;32388.249999999975;760497.6666666662;0.0;0.0;0.0;
09-Mar-2021;3063709.083333339;1731892.9166666688;184711.16666666686;32884.49999999997;770204.3333333328;0.0;0.0;0.0;
09-Mar-2021;3075961.2500000056;1740398.750000002;186257.5000000002;33441.49999999997;780130.9999999994;0.0;0.0;0.0;
09-Mar-2021;3088213.416666672;1748904.5833333354;187803.83333333355;33998.49999999997;790057.666666666;0.0;0.0;0.0;
09-Mar-2021;3100465.5833333386;1757410.4166666686;189350.1666666669;34555.49999999997;799984.3333333327;0.0;0.0;0.0;
09-Mar-2021;3112717.750000005;1765916.2500000019;190896.50000000023;35112.49999999997;809910.9999999993;0.0;0.0;0.0;
09-Mar-2021;3124969.9166666716;1774422.0833333351;192442.83333333358;35669.49999999997;819837.6666666659;0.0;0.0;0.0;
10-Mar-2021;3138206.083333338;1783130.4166666684;193930.83333333358;36182.416666666635;830069.8333333326;0.0;0.0;0.0;
10-Mar-2021;3152426.2500000047;1792041.2500000016;195360.50000000023;36651.24999999997;840607.4999999992;0.0;0.0;0.0;
10-Mar-2021;3166646.416666671;1800952.083333335;196790.1666666669;37120.08333333331;851145.1666666658;0.0;0.0;0.0;
10-Mar-2021;3180866.5833333377;1809862.9166666681;198219.83333333355;37588.91666666664;861682.8333333324;0.0;0.0;0.0;
10-Mar-2021;3195086.750000004;1818773.7500000014;199649.5000000002;38057.74999999998;872220.4999999991;0.0;0.0;0.0;
10-Mar-2021;3209306.9166666707;1827684.5833333347;201079.16666666686;38526.583333333314;882758.1666666657;0.0;0.0;0.0;
11-Mar-2021;3223365.000000004;1837164.916666668;202571.08333333352;39014.583333333314;893639.4166666657;0.0;0.0;0.0;
11-Mar-2021;3237261.000000004;1847214.7500000012;204125.25000000017;39521.74999999998;904864.2499999991;0.0;0.0;0.0;
11-Mar-2021;3251157.000000004;1857264.5833333344;205679.41666666683;40028.91666666664;916089.0833333324;0.0;0.0;0.0;
11-Mar-2021;3265053.000000004;1867314.4166666677;207233.5833333335;40536.08333333331;927313.9166666658;0.0;0.0;0.0;
11-Mar-2021;3278949.000000004;1877364.250000001;208787.75000000015;41043.24999999997;938538.7499999992;0.0;0.0;0.0;
11-Mar-2021;3292845.000000004;1887414.0833333342;210341.9166666668;41550.416666666635;949763.5833333326;0.0;0.0;0.0;
12-Mar-2021;3305787.0833333377;1897624.8333333342;211713.58333333346;42065.0833333333;961199.9999999992;0.0;0.0;0.0;
12-Mar-2021;3317775.250000004;1907996.500000001;212902.75000000012;42587.24999999996;972847.9999999992;0.0;0.0;0.0;
12-Mar-2021;3329763.4166666707;1918368.1666666677;214091.91666666677;43109.41666666663;984495.9999999992;0.0;0.0;0.0;
12-Mar-2021;3341751.583333337;1928739.8333333344;215281.08333333343;43631.58333333329;996143.9999999992;0.0;0.0;0.0;
12-Mar-2021;3353739.7500000037;1939111.5000000012;216470.2500000001;44153.749999999956;1007791.9999999992;0.0;0.0;0.0;
12-Mar-2021;3365727.9166666702;1949483.166666668;217659.41666666674;44675.91666666662;1019439.9999999992;0.0;0.0;0.0;
13-Mar-2021;3376128.5833333367;1958785.5833333347;218974.41666666674;45179.41666666662;1030766.1666666658;0.0;0.0;0.0;
13-Mar-2021;3384941.7500000033;1967018.7500000014;220415.2500000001;45664.249999999956;1041770.4999999992;0.0;0.0;0.0;
13-Mar-2021;3393754.91666667;1975251.9166666681;221856.08333333343;46149.08333333329;1052774.8333333326;0.0;0.0;0.0;
13-Mar-2021;3402568.0833333363;1983485.083333335;223296.91666666677;46633.91666666663;1063779.1666666658;0.0;0.0;0.0;
13-Mar-2021;3411381.250000003;1991718.2500000016;224737.75000000012;47118.74999999996;1074783.499999999;0.0;0.0;0.0;
13-Mar-2021;3420194.4166666693;1999951.4166666684;226178.58333333346;47603.5833333333;1085787.8333333323;0.0;0.0;0.0;
14-Mar-2021;3426785.833333336;2006837.0833333351;227376.83333333346;47954.99999999996;1094644.9166666656;0.0;0.0;0.0;
14-Mar-2021;3431155.5000000023;2012375.2500000019;228332.50000000012;48172.99999999996;1101354.7499999988;0.0;0.0;0.0;
14-Mar-2021;3435525.166666669;2017913.4166666686;229288.16666666677;48390.99999999996;1108064.583333332;0.0;0.0;0.0;
14-Mar-2021;3439894.8333333354;2023451.5833333354;230243.83333333343;48608.99999999996;1114774.4166666653;0.0;0.0;0.0;
14-Mar-2021;3444264.500000002;2028989.750000002;231199.5000000001;48826.99999999996;1121484.2499999986;0.0;0.0;0.0;
14-Mar-2021;3448634.1666666684;2034527.9166666688;232155.16666666674;49044.99999999996;1128194.0833333319;0.0;0.0;0.0;
15-Mar-2021;3454617.4166666684;2043243.0833333356;233333.5000000001;49401.99999999996;1135481.0833333319;0.0;0.0;0.0;
15-Mar-2021;3462214.250000002;2055135.2500000023;234734.5000000001;49897.99999999996;1143345.2499999986;0.0;0.0;0.0;
15-Mar-2021;3469811.0833333354;2067027.416666669;236135.5000000001;50393.99999999996;1151209.4166666653;0.0;0.0;0.0;
15-Mar-2021;3477407.916666669;2078919.5833333358;237536.5000000001;50889.99999999996;1159073.583333332;0.0;0.0;0.0;
15-Mar-2021;3485004.7500000023;2090811.7500000026;238937.5000000001;51385.99999999996;1166937.7499999988;0.0;0.0;0.0;
15-Mar-2021;3492601.583333336;2102703.9166666693;240338.5000000001;51881.99999999996;1174801.9166666656;0.0;0.0;0.0;
16-Mar-2021;3501366.9166666693;2114629.250000003;241707.41666666674;52513.16666666663;1178751.4166666656;0.0;0.0;0.0;
16-Mar-2021;3511300.750000003;2126587.750000003;243044.2500000001;53279.49999999996;1178786.2499999988;0.0;0.0;0.0;
16-Mar-2021;3521234.5833333363;2138546.250000003;244381.08333333343;54045.8333333333;1178821.083333332;0.0;0.0;0.0;
16-Mar-2021;3531168.41666667;2150504.750000003;245717.91666666677;54812.166666666635;1178855.9166666653;0.0;0.0;0.0;
16-Mar-2021;3541102.2500000033;2162463.250000003;247054.75000000012;55578.49999999997;1178890.7499999986;0.0;0.0;0.0;
16-Mar-2021;3551036.0833333367;2174421.750000003;248391.58333333346;56344.83333333331;1178925.5833333319;0.0;0.0;0.0;
17-Mar-2021;3562487.7500000033;2187155.750000003;249631.75000000012;57115.16666666664;1178946.416666665;0.0;0.0;0.0;
17-Mar-2021;3575457.2500000033;2200665.250000003;250775.25000000012;57889.49999999998;1178953.2499999984;0.0;0.0;0.0;
17-Mar-2021;3588426.7500000033;2214174.750000003;251918.75000000012;58663.833333333314;1178960.0833333316;0.0;0.0;0.0;
17-Mar-2021;3601396.2500000033;2227684.250000003;253062.25000000012;59438.16666666665;1178966.9166666649;0.0;0.0;0.0;
17-Mar-2021;3614365.7500000033;2241193.750000003;254205.75000000012;60212.499999999985;1178973.7499999981;0.0;0.0;0.0;
17-Mar-2021;3627335.2500000033;2254703.250000003;255349.25000000012;60986.83333333332;1178980.5833333314;0.0;0.0;0.0;
18-Mar-2021;3640077.8333333367;2268063.0833333363;256661.50000000012;61728.999999999985;1178992.4166666646;0.0;0.0;0.0;
18-Mar-2021;3652593.5000000033;2281273.250000003;258142.50000000012;62438.999999999985;1179009.249999998;0.0;0.0;0.0;
18-Mar-2021;3665109.16666667;2294483.4166666693;259623.50000000012;63148.999999999985;1179026.0833333312;0.0;0.0;0.0;
18-Mar-2021;3677624.8333333363;2307693.583333336;261104.50000000012;63858.999999999985;1179042.9166666644;0.0;0.0;0.0;
18-Mar-2021;3690140.500000003;2320903.7500000023;262585.5000000001;64568.999999999985;1179059.7499999977;0.0;0.0;0.0;
18-Mar-2021;3702656.1666666693;2334113.916666669;264066.5000000001;65278.999999999985;1179076.583333331;0.0;0.0;0.0;
19-Mar-2021;3714939.9166666693;2347106.0000000023;265346.5000000001;66055.08333333331;1180590.2499999977;0.0;0.0;0.0;
19-Mar-2021;3726991.750000003;2359880.0000000023;266425.5000000001;66897.24999999999;1183600.7499999977;0.0;0.0;0.0;
19-Mar-2021;3739043.5833333363;2372654.0000000023;267504.5000000001;67739.41666666666;1186611.2499999977;0.0;0.0;0.0;
19-Mar-2021;3751095.41666667;2385428.0000000023;268583.5000000001;68581.58333333333;1189621.7499999977;0.0;0.0;0.0;
19-Mar-2021;3763147.2500000033;2398202.0000000023;269662.5000000001;69423.75;1192632.2499999977;0.0;0.0;0.0;
19-Mar-2021;3775199.0833333367;2410976.0000000023;270741.5000000001;70265.91666666667;1195642.7499999977;0.0;0.0;0.0;
20-Mar-2021;3785873.7500000033;2422644.833333336;271866.1666666668;71124.41666666667;1201261.4166666644;0.0;0.0;0.0;
20-Mar-2021;3795171.2500000033;2433208.5000000023;273036.5000000001;71999.25;1209488.2499999977;0.0;0.0;0.0;
20-Mar-2021;3804468.7500000033;2443772.166666669;274206.83333333343;72874.08333333333;1217715.083333331;0.0;0.0;0.0;
20-Mar-2021;3813766.2500000033;2454335.8333333354;275377.16666666674;73748.91666666666;1225941.9166666642;0.0;0.0;0.0;
20-Mar-2021;3823063.7500000033;2464899.500000002;276547.50000000006;74623.74999999999;1234168.7499999974;0.0;0.0;0.0;
20-Mar-2021;3832361.2500000033;2475463.1666666684;277717.8333333334;75498.58333333331;1242395.5833333307;0.0;0.0;0.0;
21-Mar-2021;3840002.8333333367;2484158.583333335;278674.00000000006;76342.41666666664;1250173.9999999974;0.0;0.0;0.0;
21-Mar-2021;3845988.5000000033;2490985.7500000014;279416.00000000006;77155.24999999997;1257503.9999999974;0.0;0.0;0.0;
21-Mar-2021;3851974.16666667;2497812.916666668;280158.00000000006;77968.0833333333;1264833.9999999974;0.0;0.0;0.0;
21-Mar-2021;3857959.8333333363;2504640.0833333344;280900.00000000006;78780.91666666663;1272163.9999999974;0.0;0.0;0.0;
21-Mar-2021;3863945.500000003;2511467.250000001;281642.00000000006;79593.74999999996;1279493.9999999974;0.0;0.0;0.0;
21-Mar-2021;3869931.1666666693;2518294.4166666674;282384.00000000006;80406.58333333328;1286823.9999999974;0.0;0.0;0.0;
22-Mar-2021;3877293.6666666693;2527109.4166666674;283319.00000000006;81276.58333333328;1296087.2499999974;0.0;0.0;0.0;
22-Mar-2021;3886033.000000003;2537912.250000001;284447.00000000006;82203.74999999996;1307283.7499999974;0.0;0.0;0.0;
22-Mar-2021;3894772.3333333363;2548715.0833333344;285575.00000000006;83130.91666666663;1318480.2499999974;0.0;0.0;0.0;
22-Mar-2021;3903511.66666667;2559517.916666668;286703.00000000006;84058.0833333333;1329676.7499999974;0.0;0.0;0.0;
22-Mar-2021;3912251.0000000033;2570320.7500000014;287831.00000000006;84985.24999999997;1340873.2499999974;0.0;0.0;0.0;
22-Mar-2021;3920990.3333333367;2581123.583333335;288959.00000000006;85912.41666666664;1352069.7499999974;0.0;0.0;0.0;
23-Mar-2021;3930855.8333333367;2592186.4166666684;290248.66666666674;86765.58333333331;1364006.0833333307;0.0;0.0;0.0;
23-Mar-2021;3941847.5000000033;2603509.250000002;291700.00000000006;87544.74999999999;1376682.2499999974;0.0;0.0;0.0;
23-Mar-2021;3952839.16666667;2614832.0833333354;293151.3333333334;88323.91666666666;1389358.4166666642;0.0;0.0;0.0;
23-Mar-2021;3963830.8333333363;2626154.916666669;294602.6666666667;89103.08333333333;1402034.583333331;0.0;0.0;0.0;
23-Mar-2021;3974822.500000003;2637477.7500000023;296054.0;89882.25;1414710.7499999977;0.0;0.0;0.0;
23-Mar-2021;3985814.1666666693;2648800.583333336;297505.3333333333;90661.41666666667;1427386.9166666644;0.0;0.0;0.0;
24-Mar-2021;3998267.583333336;2660988.0000000023;299088.1666666666;91531.83333333334;1439828.8333333312;0.0;0.0;0.0;
24-Mar-2021;4012182.7500000023;2674040.0000000023;300802.49999999994;92493.50000000001;1452036.499999998;0.0;0.0;0.0;
24-Mar-2021;4026097.916666669;2687092.0000000023;302516.83333333326;93455.16666666669;1464244.1666666646;0.0;0.0;0.0;
24-Mar-2021;4040013.0833333354;2700144.0000000023;304231.16666666657;94416.83333333336;1476451.8333333314;0.0;0.0;0.0;
24-Mar-2021;4053928.250000002;2713196.0000000023;305945.4999999999;95378.50000000003;1488659.4999999981;0.0;0.0;0.0;
24-Mar-2021;4067843.4166666684;2726248.0000000023;307659.8333333332;96340.1666666667;1500867.1666666649;0.0;0.0;0.0;
25-Mar-2021;4082409.083333335;2739472.166666669;309566.7499999999;97269.58333333337;1513438.4166666649;0.0;0.0;0.0;
25-Mar-2021;4097625.2500000014;2752868.5000000023;311666.2499999999;98166.75000000004;1526373.2499999981;0.0;0.0;0.0;
25-Mar-2021;4112841.416666668;2766264.833333336;313765.7499999999;99063.91666666672;1539308.0833333314;0.0;0.0;0.0;
25-Mar-2021;4128057.5833333344;2779661.1666666693;315865.2499999999;99961.08333333339;1552242.9166666646;0.0;0.0;0.0;
25-Mar-2021;4143273.750000001;2793057.500000003;317964.7499999999;100858.25000000006;1565177.749999998;0.0;0.0;0.0;
25-Mar-2021;4158489.9166666674;2806453.8333333363;320064.2499999999;101755.41666666673;1578112.5833333312;0.0;0.0;0.0;
26-Mar-2021;4174010.1666666674;2819652.41666667;322321.16666666657;102606.00000000006;1591146.4166666644;0.0;0.0;0.0;
26-Mar-2021;4189834.500000001;2832653.2500000033;324735.4999999999;103410.00000000006;1604279.2499999977;0.0;0.0;0.0;
26-Mar-2021;4205658.833333334;2845654.0833333367;327149.8333333332;104214.00000000006;1617412.083333331;0.0;0.0;0.0;
26-Mar-2021;4221483.166666667;2858654.9166666702;329564.1666666665;105018.00000000006;1630544.9166666642;0.0;0.0;0.0;
26-Mar-2021;4237307.5;2871655.7500000037;331978.4999999998;105822.00000000006;1643677.7499999974;0.0;0.0;0.0;
26-Mar-2021;4253131.833333333;2884656.583333337;334392.83333333314;106626.00000000006;1656810.5833333307;0.0;0.0;0.0;
27-Mar-2021;4267972.583333333;2896451.1666666707;337462.83333333314;107575.25000000006;1668943.166666664;0.0;0.0;0.0;
27-Mar-2021;4281829.75;2907039.500000004;341188.4999999998;108669.75000000006;1680075.4999999972;0.0;0.0;0.0;
27-Mar-2021;4295686.916666667;2917627.8333333377;344914.1666666665;109764.25000000006;1691207.8333333305;0.0;0.0;0.0;
27-Mar-2021;4309544.083333334;2928216.166666671;348639.8333333332;110858.75000000006;1702340.1666666637;0.0;0.0;0.0;
27-Mar-2021;4323401.250000001;2938804.5000000047;352365.4999999999;111953.25000000006;1713472.499999997;0.0;0.0;0.0;
27-Mar-2021;4337258.416666668;2949392.833333338;356091.16666666657;113047.75000000006;1724604.8333333302;0.0;0.0;0.0;
28-Mar-2021;4348510.166666668;2957882.6666666716;359192.7499999999;113799.16666666673;1734748.499999997;0.0;0.0;0.0;
28-Mar-2021;4357156.500000001;2964274.000000005;361670.2499999999;114207.50000000006;1743903.499999997;0.0;0.0;0.0;
28-Mar-2021;4365802.833333334;2970665.3333333386;364147.7499999999;114615.83333333339;1753058.499999997;0.0;0.0;0.0;
28-Mar-2021;4374449.166666667;2977056.666666672;366625.2499999999;115024.16666666672;1762213.499999997;0.0;0.0;0.0;
28-Mar-2021;4383095.5;2983448.0000000056;369102.7499999999;115432.50000000004;1771368.499999997;0.0;0.0;0.0;
28-Mar-2021;4391741.833333333;2989839.333333339;371580.2499999999;115840.83333333337;1780523.499999997;0.0;0.0;0.0;
29-Mar-2021;4403177.833333333;2998414.0000000056;374374.91666666657;116578.33333333337;1790865.499999997;0.0;0.0;0.0;
29-Mar-2021;4417403.5;3009172.0000000056;377486.7499999999;117645.00000000004;1802394.499999997;0.0;0.0;0.0;
29-Mar-2021;4431629.166666667;3019930.0000000056;380598.5833333332;118711.66666666672;1813923.499999997;0.0;0.0;0.0;
29-Mar-2021;4445854.833333334;3030688.0000000056;383710.4166666665;119778.33333333339;1825452.499999997;0.0;0.0;0.0;
29-Mar-2021;4460080.500000001;3041446.0000000056;386822.2499999998;120845.00000000006;1836981.499999997;0.0;0.0;0.0;
29-Mar-2021;4474306.166666668;3052204.0000000056;389934.08333333314;121911.66666666673;1848510.499999997;0.0;0.0;0.0;
30-Mar-2021;4489375.000000001;3063709.083333339;393380.66666666645;122973.5833333334;1860217.0833333302;0.0;0.0;0.0;
30-Mar-2021;4505287.000000001;3075961.2500000056;397161.99999999977;124030.75000000007;1872101.249999997;0.0;0.0;0.0;
30-Mar-2021;4521199.000000001;3088213.416666672;400943.3333333331;125087.91666666674;1883985.4166666637;0.0;0.0;0.0;
30-Mar-2021;4537111.000000001;3100465.5833333386;404724.6666666664;126145.08333333342;1895869.5833333305;0.0;0.0;0.0;
30-Mar-2021;4553023.000000001;3112717.750000005;408505.9999999997;127202.25000000009;1907753.7499999972;0.0;0.0;0.0;
30-Mar-2021;4568935.000000001;3124969.9166666716;412287.333333333;128259.41666666676;1919637.916666664;0.0;0.0;0.0;
31-Mar-2021;4587580.500000001;3138206.083333338;415423.833333333;129501.75000000009;1931253.7499999972;0.0;0.0;0.0;
31-Mar-2021;4608959.500000001;3152426.2500000047;417915.4999999997;130929.25000000009;1942601.2499999972;0.0;0.0;0.0;
31-Mar-2021;4630338.500000001;3166646.416666671;420407.1666666664;132356.7500000001;1953948.7499999972;0.0;0.0;0.0;
31-Mar-2021;4651717.500000001;3180866.5833333377;422898.8333333331;133784.2500000001;1965296.2499999972;0.0;0.0;0.0;
31-Mar-2021;4673096.500000001;3195086.750000004;425390.49999999977;135211.7500000001;1976643.7499999972;0.0;0.0;0.0;
31-Mar-2021;4694475.500000001;3209306.9166666707;427882.16666666645;136639.2500000001;1987991.2499999972;0.0;0.0;0.0;
01-Apr-2021;4715622.416666668;3223365.000000004;430442.99999999977;138139.7500000001;1998089.4999999972;0.0;0.0;0.0;
01-Apr-2021;4736537.250000001;3237261.000000004;433072.99999999977;139713.2500000001;2006938.4999999972;0.0;0.0;0.0;
